#1;0;0;0;0;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;;;;;
#;6WE_26;6WE_14;6WE_32;6WE_8;6WE_9;6WE_16;6WE_20;6WE_18
double default(8761,9);;;;;;;;
6271200;718.9816895;1841.7323;660.5179443;14569.76074;16585.08789;1105.390137;601.7330933;1175.976563
6274800;762.9452515;83.3349762;184.0967712;12940.93848;12473.90625;443.184906;96.00849915;447.2932739
6278400;491.308136;0;0;12879.00098;13692.7832;259.631134;0;136.0009766
6282000;335.3491516;0;0;10274.22168;11256.30566;227.4495697;0;120.5980835
6285600;28.69360161;0;0;10562.90527;10918.81738;0;0;0
6289200;160.8661041;0;0;12189.38965;12759.88281;0;0;0
6292800;0;0;0;11972.26758;11798.47852;0;0;0
6296400;0;0;0;7184.47168;7380.075684;0;0;0
6300000;0;0;0;12285.81934;10693.74512;0;0;0
6303600;0;0;0;10849.07031;9886.936523;0;0;0
6307200;0;0;756.1206055;11265.35059;9570.18457;0;0;0
6310800;384.9823303;0;1712.4104;13208.86816;12334.23145;0;0;0
6314400;214.5116272;1290.540527;1232.32251;13136.04004;12538.10254;0;428.5705872;1244.366821
6318000;0;0;0;8650.694336;5964.002441;413.2232361;844.8443604;692.3382568
6321600;0;0;194.3409424;7375.296875;9060.761719;0;847.5848389;113.1546555
6325200;0;0;489.5105896;3756.71582;6766.960938;240.7256622;673.5183105;869.0003052
6328800;0;115.924202;400.0859375;9465.632813;9901.423828;646.5443726;812.4940796;560.4327393
6332400;0;925.1069946;1269.396851;11646.8125;11261.71094;676.3942871;843.9758301;1344.26709
6336000;1797.749634;475.8723755;1127.869263;13106.42871;12371.17871;1846.878418;1572.060181;1142.901611
6339600;526.5623169;482.3909607;1312.441772;11961.59961;11498.56738;1176.238159;1340.59436;1535.58313
6343200;4565.772461;5761.214355;3734.887939;17899.61523;19999.18945;1798.846069;3482.543213;2067.323486
6346800;4594.022461;2768.249756;3572.182129;17881.43945;16936.94141;1629.060791;806.2654419;3990.791992
6350400;4178.351074;5153.501953;4703.338867;17866.78906;19006.90625;4857.416992;1974.302002;1796.564697
6354000;1784.735962;1589.005981;2527.599854;16061.16895;14130.03125;3333.730469;1023.358887;1922.723389
6357600;2178.388428;1945.748779;1306.543579;15951.47266;15268.66406;2307.586182;1526.999146;2304.909424
6361200;1453.121582;1034.08667;616.2061157;12686.7666;13479.76953;1287.966797;531.9257202;1199.668945
6364800;920.0784912;1397.301147;517.135498;14176.88867;14871.98047;1622.212769;602.2098389;1196.236694
6368400;822.5953369;602.4729614;12.06764412;10468.41113;12064.89746;482.704834;242.869339;443.3369446
6372000;159.1658173;0;22.69678688;11135.48828;11977.37793;130.0182953;47.1493721;253.9109497
6375600;723.9150391;448.2785645;316.0040588;13259.07715;13511.86035;564.7149048;968.6622925;705.659729
6379200;2045.331177;3049.602783;1773.764526;14188.79102;15495.66504;1424.333252;647.458374;711.4344482
6382800;223.4605713;795.5751343;687.2711182;11650.41992;11926.5918;408.2636719;713.5427246;918.5755615
6386400;573.4685059;460.7817993;977.5854492;11858.10742;11389.73242;1021.931885;0;218.3556671
6390000;0;92.9884491;388.8259583;9899.399414;10829.03418;1424.255371;0;230.7235413
6393600;0;398.2393494;896.1713257;10019.75391;11257.93848;139.4395752;323.1149597;353.0049744
6397200;1250.965576;1506.85376;1660.978149;11302.11523;12315.22461;2182.144043;0;282.0395203
6400800;93.35511017;1216.561768;1247.342407;11340.07715;10857.80664;290.8825989;0;267.005188
6404400;168.8467712;0;343.7308655;7731.623535;5284.145996;759.0949707;345.7346191;359.7860107
6408000;0;0;0;6337.423828;6411.143066;0;747.3746948;258.0001831
6411600;0;0;460.7559814;3282.874512;5858.984375;328.9993896;760.4890747;819.3978882
6415200;0;0;256.1286316;7765.307617;8474.336914;371.9790039;828.3067017;618.592041
6418800;0;754.6763306;1223.227417;9671.107422;9433.788086;499.1220398;954.1089478;596.3017578
6422400;1707.37439;406.1932678;900.7331543;11339.4082;10356.52539;1598.058472;1280.156494;665.3674927
6426000;553.4953613;714.8981323;910.6889038;9914.683594;9578.889648;1107.953735;1214.844971;1415.311035
6429600;4162.453613;5178.308594;3609.240967;14994.99121;17382.84961;1553.30835;3022.493408;1694.738892
6433200;4179.640625;2623.353516;3907.755859;14963.74902;14261.88867;1599.64502;863.5177612;2882.12793
6436800;4180.456543;4625.347168;3650.809082;15562.39551;15781.09473;4204.208496;966.2427368;1927.095581
6440400;1164.909668;1185.807373;1558.087524;9913.375;12361.04199;2767.101318;841.8816528;1677.931641
6444000;1136.941528;1424.123413;602.7764893;12472.82031;12652.91699;1634.04895;1078.744751;1099.349365
6447600;0;277.8259888;176.009552;8208.961914;10273.23828;498.8812866;403.712616;637.0942383
6451200;370.374939;251.9982147;31.9718895;11097.31348;10548.42676;545.621521;0;327.0489807
6454800;121.4135437;0;0;6072.876953;7681.241699;110.2077789;0;117.6460114
6458400;274.7775879;143.8186188;0;8848.268555;8938.970703;544.1578369;238.2216797;633.8413696
6462000;50.92615891;0;0;8701.799805;8404.216797;36.34122467;6.02753067;132.4080811
6465600;0;565.2194824;0;8715.541016;9874.698242;438.2903748;0;0
6469200;0;0;0;6304.945313;6558.821777;0;0;0
6472800;0;0;0;9158.897461;7675.959473;645.9575806;84.89872742;0
6476400;0;0;0;6062.133789;6355.998047;1060.399658;0;0
6480000;0;0;519.3407593;7655.178711;7608.963379;481.5522766;0;234.3597107
6483600;0;280.5860596;1495.049805;8831.271484;9571.317383;2719.57666;0;476.4038391
6487200;591.1289673;1486.715942;1058.093018;8948.823242;9890.416016;70.47302246;362.1271973;577.9661255
6490800;0;0;642.5430298;5707.169434;3251.396484;418.1477051;374.9411621;674.4643555
6494400;0;0;49.15193176;4326.722168;4870.693359;0;689.859314;194.5603943
6498000;0;0;526.1382446;2940.164307;3982.616455;81.94525909;678.921814;144.5378876
6501600;0;0;207.9414063;6105.284668;6416.716309;167.8448334;677.6352539;594.1987305
6505200;167.8646698;975.5227661;887.7091675;7994.038574;7730.678711;763.6743774;626.4833374;511.0506897
6508800;2190.448486;656.2870483;798.4326782;10495.34863;9268.798828;1985.689819;1317.088257;594.1699219
6512400;540.7937012;712.1229248;1130.718628;9206.751953;8250.453125;1127.233765;1471.203735;1474.506348
6516000;4500.431152;5785.842773;3730.744385;15205.35254;18015.19922;1794.379028;3900.419189;2317.733887
6519600;3810.606934;3884.178711;4713.983398;15362.88477;15030.25391;2622.45874;1576.049316;4701.646484
6523200;3471.455566;4362.844238;4107.115723;14639.12207;16581.78516;4521.540039;1553.789917;2236.537842
6526800;1374.008057;789.8800659;2537.806396;12916.75195;11508.48438;1242.014893;632.4578857;426.4997559
6530400;1062.069214;570.526001;1367.468506;12008.57129;10784.81738;777.1276855;1306.736084;993.8040161
6534000;655.4832764;417.6629944;165.860321;7996.383301;8964.516602;559.4139404;614.8664551;488.0018311
6537600;1089.139404;154.8826904;0;8773.177734;9121.789063;450.3795776;41.58517456;74.72808838
6541200;718.7307739;0;58.68683624;6856.518555;6506.625488;415.9425049;229.7445831;0
6544800;929.9890747;0;94.1158371;8171.894043;7521.249023;448.0612793;0;0
6548400;784.1809692;0;170.7876587;9211.461914;8989.389648;487.4750977;0;583.3753052
6552000;830.8449097;713.6547852;705.9589844;10832.13086;11503.22852;465.4978638;1058.60437;840.4769287
6555600;102.5392609;0;326.0050964;7965.507813;8459.59375;253.3592377;475.8193054;0
6559200;715.8983765;597.1001587;1281.859375;10798.33008;9969.472656;1016.6922;614.6660156;871.4089966
6562800;755.0698853;264.5255432;330.9627991;8369.030273;9548.931641;0;613.8800049;677.0285645
6566400;0;0;323.1366272;6431.171875;9733.025391;333.1791077;732.6799927;682.5336914
6570000;740.1383667;904.3178711;1406.726074;9799.166992;10883.69922;1891.793701;1260.005005;482.2650452
6573600;534.5582886;1762.630493;456.2845459;9630.1875;11738.42773;606.2824097;1233.187988;1637.365356
6577200;0;0;405.5583191;6617.949707;4589.041992;302.8074036;986.4882202;991.3956909
6580800;0;0;0;5350.861328;5485.374512;0;1497.664063;119.1737747
6584400;0;0;464.6659851;3668.202393;5290.765137;0;1470.628662;266.9857483
6588000;111.1444321;0;442.7702942;8318.519531;8908.510742;490.8536682;1281.652222;650.7954102
6591600;115.7508316;538.130188;494.8125;9992.472656;9938.139648;500.6212463;1265.347778;1499.53418
6595200;1086.071899;571.9735718;672.5626831;10737.34082;11084.42578;986.5170288;1760.97937;857.3028564
6598800;102.8701401;473.2184448;1075.303589;7979.009277;10088.5127;1256.145386;1595.691162;1670.173584
6602400;3198.453369;6336.814453;2732.841309;15191.26758;18688.27734;2007.639526;4191.568359;1858.570679
6606000;3195.22876;4445.15332;4771.766113;15762.41992;16003.50195;2566.188965;1849.685791;4428.162598
6609600;3720.035889;5360.913574;4425.336426;15788.71777;17914.45703;4425.956543;3222.426025;3017.500244
6613200;1571.480103;1426.921265;2750.947021;13689.58691;12483.0459;1765.872192;1344.186157;560.2252197
6616800;674.7596436;1474.933228;931.1622925;12141.98242;13012.1582;147.9863892;779.309021;589.4891968
6620400;492.1550293;0;168.0259247;9440.126953;8017.139648;206.7472534;0;160.008194
6624000;989.244873;0;27.95882416;11730.61035;10425.15234;599.166687;0;0
6627600;472.4192505;0;4.804032803;7318.302734;8414.947266;359.3815613;0;184.0106354
6631200;246.0393372;115.9302368;235.5065002;7248.88916;8272.47168;0;237.9177094;473.3591614
6634800;303.9624939;778.2996826;359.8081665;9172.942383;7752.700684;0;252.0428467;557.4879761
6638400;761.7670288;996.9040527;436.3504333;10662.64844;12041.5625;844.7147827;1189.338623;413.9644165
6642000;291.5137634;0;539.6778564;8180.715332;8138.752441;0;471.3540649;0
6645600;826.2440186;530.536499;1647.415649;11502.72852;10498.54688;962.8760376;866.5880737;857.8035889
6649200;823.2844238;402.1105652;1598.906006;9966.640625;7999.282715;721.3359985;608.9160767;371.6033936
6652800;18.39370728;182.0148468;1063.147339;8398.445313;8980.875;0;551.1702271;427.8578796
6656400;628.0969238;339.6374512;624.930481;8721.328125;10460.41992;726.1866455;728.7649536;282.7918091
6660000;771.8626099;1304.420654;1716.384521;9133.913086;9548.201172;0;419.6589661;1090.872437
6663600;0;0;432.4379272;5149.236328;4082.084473;416.4701233;307.1403503;314.5135803
6667200;0;0;0;4609.067383;5631.091797;0;1112.265015;199.4664459
6670800;0;0;532.2762451;3414.961426;6282.754883;0;1004.450073;215.424942
6674400;0;0;315.3050537;9036.478516;9661.384766;403.5923462;1201.474121;749.6154785
6678000;389.0942993;1575.704346;1635.510986;11711.94531;11813.97461;1262.333252;1432.467163;1117.052856
6681600;2649.597412;1131.784912;1371.822876;14167.23633;13225.17578;2189.677002;2183.683594;1517.26001
6685200;903.788208;956.5472412;2008.900757;12645.7334;12260.55762;1702.849731;2378.259766;2374.16626
6688800;5224.252441;8772.119141;5119.779785;18766.25781;21246.0957;1772.622192;4551.558594;4472.991211
6692400;5948.969238;4475.178711;5789.688965;19614.08984;18215.66992;2413.831299;2592.039795;5138.508301
6696000;4183.46875;6533.29834;7004.705078;19142.90234;21121.90039;5502.04834;4350.828125;3505.6604
6699600;2581.287598;2627.268799;3724.728027;17510.12109;17426.37305;4319.035645;1353.062988;3057.84082
6703200;1171.249634;2380.679199;1839.92688;16224.23047;17280.70117;3043.493652;1783.393311;2664.392578
6706800;800.3588867;1400.277222;741.6957397;14086.68359;15522.0332;1898.286377;1603.205444;2356.327881
6710400;1350.900269;1796.259277;806.8277588;16313.50684;17069.8457;2060.322021;1170.842407;1413.327637
6714000;943.5031128;1025.460083;444.1679688;13709.20801;15220.85352;1276.341919;1258.025879;1413.68335
6717600;241.7453613;0;0;13905.60547;12643.22949;122.3801956;68.68151093;292.2350159
6721200;0;779.164856;0;13422.88867;14252.62695;0;0;521.2783813
6724800;1439.944946;2221.426025;3244.974365;17971.29492;18968.57617;1197.908325;2191.087402;510.6851807
6728400;371.3359985;358.1726379;912.8024902;15365.86426;14557.33887;271.4121094;810.5595703;319.1057434
6732000;1108.465576;273.5707092;2188.04541;15092.16113;13825.18164;1154.31604;286.8921509;668.4326782
6735600;576.5870361;0;1629.540161;14155.92676;10626.66309;754.0546265;891.4758911;147.0227356
6739200;492.0497742;168.7517548;1030.044556;14158.73828;11429.5918;381.9078674;762.2962036;627.4891968
6742800;2132.764893;0;2146.849609;16026.67578;12188.57031;1448.480957;867.0222168;462.7271729
6746400;443.3648987;1534.07019;2892.86377;15658.39258;16764.51758;616.4724121;2062.12915;1847.66272
6750000;526.1591187;268.3502197;520.9552002;11076.3916;10911.18359;856.5990601;1539.957764;682.119873
6753600;0;249.4699707;459.9140625;12626.45801;14964.37305;0;2924.810059;475.7217712
6757200;535.6185303;890.3760986;1450.177246;5803.958496;11486.97656;1704.385376;3231.032715;1609.205078
6760800;587.897522;1146.381104;1242.307373;15842.46875;16707.79102;2147.591064;2737.97876;1583.594727
6764400;743.6212769;2115.177002;3561.679932;18329.24219;18290.85352;2368.886475;2860.494629;3020.515625
6768000;3412.776611;1909.344849;2942.183105;20660.69727;20126.94727;3354.425049;3654.904785;2678.961914
6771600;1658.086914;2514.503662;2837.567383;19942.09375;19005.39453;2980.574951;3382.999023;4141.411133
6775200;8551.828125;11052.36133;6621.57959;27497.85547;30757.04688;5305.388184;6165.207031;6282.424805
6778800;7700.88623;7136.440918;6403.79248;28026.81445;27279.67188;4056.65918;2846.452148;6958.95459
6782400;6427.539551;8441.080078;9495.066406;27079.70313;28975.26172;7327.944336;4782.618164;5012.380371
6786000;2571.205811;3304.676514;3844.779541;22366.75;23439.52148;5409.669922;1710.566162;3585.541748
6789600;1323.084717;1283.918945;721.3991699;19739.45703;21150.9668;1952.873535;1208.383423;2176.416748
6793200;0;0;0;13731.91602;14636.59277;0;0;0
6796800;0;0;0;12181.95508;11894.65527;0;0;0
6800400;0;0;0;10154.70508;8838.310547;0;0;0
6804000;0;0;0;12226.5166;12571.70215;0;0;0
6807600;0;0;0;15341.71387;15443.33887;0;0;0
6811200;0;0;0;16190.07422;18651.80664;0;0;0
6814800;0;0;0;15134.77246;15739.66113;0;0;0
6818400;0;886.3911133;0;16835.57813;14084.65039;1457.302124;0;0
6822000;0;626.2042236;0;13886.41895;13700.12988;0;422.5335999;0
6825600;76.09996796;463.9630432;126.1916428;13282.5498;13814.70703;454.8422241;0;0
6829200;697.7536621;274.3406982;73.70865631;13460.30664;15219.25391;967.2124023;0;0
6832800;0;1018.342712;1080.247681;13757.97754;15403.46484;0;0;824.531311
6836400;0;0;0;11238.34766;8229.787109;415.6404724;730.2286377;1229.986694
6840000;0;0;0;9097.446289;11182.27441;0;1160.428345;179.3994446
6843600;0;0;612.5200806;3649.397705;8316.564453;102.4460831;697.1402588;226.442337
6847200;332.8486633;677.9725952;470.5208435;11840.13086;12521.4082;715.1887817;704.7393188;295.2449646
6850800;391.6334534;1526.762451;1431.48291;14339.8877;14470.11426;1083.735596;809.2050781;949.2592163
6854400;2534.230225;1169.946533;1097.459961;16168.49121;15417.50391;2020.648804;1751.801636;1190.72937
6858000;785.5165405;1013.729553;1245.393555;15612.8623;15032.90723;1700.276855;2210.867432;2167.657715
6861600;5864.060059;6756.731445;5100.469727;22696.24805;25595.64453;2343.130127;4756.126953;5091.635254
6865200;6035.993164;4344.25293;5601.834961;21838.72461;21812.03516;2690.806641;1756.032593;5097.570801
6868800;3273.090332;7329.070313;7604.87207;20292.58984;24640.70117;7177.648926;4467.473633;3658.675293
6872400;2338.144531;2810.408203;3371.55957;18070.63867;20392.76758;5074.012207;2447.719238;3630.809326
6876000;2297.646729;2856.880127;2017.128296;19092.36719;20314.47852;3762.296631;2483.975586;3380.641602
6879600;815.3295288;612.3025513;702.2578735;16399.42188;16449.5625;2076.164063;1501.776123;2484.473389
6883200;2865.035645;1897.85498;1210.476929;20833.63867;17864.62305;3732.053711;1052.490601;2777.878174
6886800;1196.647339;453.7347412;229.1870728;15441.9082;16061.09766;1513.668701;1257.697388;1325.76355
6890400;1614.745117;1143.203735;809.6360474;17520.92773;17537.20898;2592.637939;1534.184448;1985.6073
6894000;2388.39209;3143.876709;1404.950195;18545.37305;20768.63086;2133.314453;2199.784424;3327.790039
6897600;2930.716797;4798.677246;5777.242188;19157.56836;22077.95898;3480.851563;3361.26416;2699.806885
6901200;906.8711548;1621.477783;1741.718506;16668.77734;17014.42383;1572.362427;1678.563599;1871.863525
6904800;3093.35376;2396.270508;3249.473633;17817.64648;18717.35352;2627.123047;1748.942871;2019.119385
6908400;1223.419678;2189.679932;2455.250488;15904.0166;16604.58008;2662.078369;1644.739868;1499.264404
6912000;1336.731934;1084.065674;1824.160889;16262.63184;14673.75781;1702.298828;1449.483032;1207.764648
6915600;1708.797607;2030.342163;1778.784424;15448.18848;15779.58496;2333.514648;1394.116943;718.4077148
6919200;956.6813965;1573.439941;2224.086914;13545.86523;14091.72656;425.7203064;1281.703613;1177.98999
6922800;426.7263489;0;128.009552;10130.33301;7491.330078;529.5369873;1167.213257;279.9152222
6926400;0;0;261.4294739;9163.789063;9593.912109;605.2703247;1704.325928;647.0834351
6930000;0;452.1351624;595.4799194;4422.117188;8460.357422;499.078064;1720.826904;845.480835
6933600;324.1259155;665.7601929;566.7272339;11090.21094;11447.39258;997.875;1464.826904;776.7434692
6937200;372.3364563;1997.596924;1542.619751;12823.74023;12878.50879;1094.293579;1667.890137;756.7634277
6940800;2175.843994;968.9020996;1180.882813;13828.82813;13312.21484;2171.445068;2114.017822;1114.036377
6944400;614.802002;1145.710449;1315.088867;12746.06934;12361.64941;1688.629761;2075.286377;2393.71167
6948000;4730.438477;6749.107422;4684.519531;18264.51563;21072.11133;3535.359619;4080.306152;3882.66626
6951600;4581.007324;3900.544678;4695.566406;17331.47461;17596.5293;2504.294922;1116.207275;4992.599121
6955200;4203.420898;4578.039063;5211.649414;17974.13672;18071.64258;4297.499023;3199.881592;2891.928711
6958800;2232.32666;1471.89917;3315.138672;16072.73633;14829.57129;2987.297363;1558.422974;1533.342407
6962400;1999.255859;420.4565735;1697.651245;15354.66211;13572.8457;1325.579346;1552.039795;1949.028564
6966000;979.0978394;299.0491638;400.3204956;10632.14355;10964.69922;923.6414185;827.3471069;962.4512939
6969600;1565.798706;165.8134308;609.8155518;13859.91309;12263.61426;1369.672241;300.0186462;597.357666
6973200;479.3025818;100.7417679;178.9180298;9102.820313;9552.351563;807.2470093;642.9227295;121.3525467
6976800;496.5243835;0;276.8329468;10333.37598;9943.182617;696.4345703;1170.45874;423.6629944
6980400;554.2958984;1015.414307;335.4006653;12481.57813;11207.12695;713.4060059;1371.55481;1361.475586
6984000;2202.77124;2400.834229;3041.017578;14121.84863;16014.62695;2235.328125;2502.312256;1478.240479
6987600;499.3657837;878.1573486;366.3210754;12186.20801;12995.98828;1205.488037;1304.444946;1506.351807
6991200;1894.259521;1758.164185;2371.208252;13424.06738;14110.81934;2592.934814;2648.12085;1756.735718
6994800;1302.466919;2052.214844;2399.024902;10722.2168;13714.23926;2671.583252;2188.220703;1979.908325
6998400;498.6028748;1680.607666;1210.800415;13746.63867;13054.19141;1549.54541;1182.549683;1055.74292
7002000;1459.295654;1692.859009;2124.988037;12667.59082;15296.63477;3327.122803;1657.352783;768.7887573
7005600;820.3047485;1898.785645;1940.338013;12856.37305;14600.2793;646.3823242;1940.598633;1757.988159
7009200;36.735466;0;915.5231323;10536.8623;7472.328125;906.6052856;1634.653809;1435.184692
7012800;0;0;536.8046265;8332.477539;8798.136719;398.9454041;2281.112061;325.971405
7016400;398.9624939;0;902.211731;4550.592285;6211.235352;1213.182617;2121.855469;810.3480835
7020000;414.7351074;45.29454041;715.3547363;10480.39844;9878.553711;1258.250122;1887.398682;759.9138794
