#1
# Test reference year Source: DWD								
double	tab1(8761,9)	
						
# Latitude 50.94  Longitude 6.96
# I_BN is not part of the TRY weather file and was calculated based on angular relationships
								
#Time	T	phi	I_GH	I_BN	I_DH	C_B	T_Tau	v_Win
1940400	7.1	0.63	190	267.88242	114	3	539	7.5
1944000	7.8	0.61	162	117.33399	124	5	540	7
1947600	7.7	0.6	68	0	68	6	541	7.2
1951200	8.2	0.6	127	112.55295	95	4	542	7.1
1954800	8.6	0.6	150	503.01425	46	2	543	6.3
1958400	7.4	0.62	48	270	21	4	544	5.3
1962000	6.6	0.66	0	0	0	4	545	4.2
1965600	6.6	0.68	0	0	0	3	546	4.7
1969200	6.5	0.7	0	0	0	3	547	5.8
1972800	6.5	0.73	0	0	0	3	548	6.1
1976400	7	0.7	0	0	0	4	549	6.2
1980000	6.8	0.67	0	0	0	4	550	5.6
1983600	6.9	0.66	0	0	0	2	551	6.2
1987200	6.9	0.65	0	0	0	1	552	5
1990800	6.7	0.66	0	0	0	2	553	6.1
1994400	6.1	0.68	0	0	0	4	554	5.8
1998000	6.1	0.7	0	0	0	5	555	5.1
2001600	6.5	0.7	0	0	0	7	556	5.4
2005200	5.4	0.75	0	0	0	8	557	4.6
2008800	5.5	0.81	0	0	0	7	558	5.5
2012400	5.9	0.79	0	0	0	7	559	5.4
2016000	6.1	0.76	7	0	7	7	560	6
2019600	6	0.75	47	10	46	6	561	4.4
2023200	5.2	0.78	174	214.69986	129	2	562	3.9
2026800	6.1	0.78	94	3.4843614	93	7	563	5.7
2030400	6.3	0.76	94	0	94	7	564	4
2034000	6.8	0.73	93	3.050491	92	6	565	3.7
2037600	6.7	0.71	63	0	63	7	566	4.3
2041200	7	0.69	41	0	41	8	567	4.7
2044800	6.9	0.66	17	9.854172	16	7	568	4.1
2048400	6.6	0.64	0	0	0	7	569	4.6
2052000	6.3	0.66	0	0	0	7	570	2.8
2055600	5.9	0.7	0	0	0	6	571	3
2059200	5	0.77	0	0	0	6	572	3.6
2062800	5.1	0.82	0	0	0	7	573	2.9
2066400	5.5	0.82	0	0	0	7	574	2.9
2070000	5.9	0.81	0	0	0	8	575	3.4
2073600	5.5	0.8	0	0	0	7	576	2.7
2077200	5.3	0.8	0	0	0	7	577	2.7
2080800	5.3	0.79	0	0	0	8	578	2.4
2084400	5.5	0.78	0	0	0	8	579	2.7
2088000	4.9	0.78	0	0	0	8	580	2.7
2091600	4	0.82	0	0	0	8	581	2.8
2095200	3.4	0.85	0	0	0	8	582	2.6
2098800	3.3	0.86	0	0	0	8	583	1.9
2102400	3.1	0.87	4	0	4	8	584	1.9
2106000	3.3	0.89	32	0	32	7	585	1.9
2109600	3.3	0.9	47	0	47	8	586	1.6
2113200	3.6	0.91	54	0	54	8	587	1.8
2116800	4.1	0.91	76	0	76	8	588	1.5
2120400	4.6	0.91	90	9.04333	87	7	589	0.8
2124000	4.8	0.91	56	0	56	8	590	0.7
2127600	5.2	0.9	26	0	26	8	591	0.4
2131200	5.3	0.9	10	0	10	8	592	0.4
2134800	5.6	0.9	0	0	0	8	593	1.2
2138400	6	0.89	0	0	0	8	594	2.2
2142000	8.3	0.86	0	0	0	8	595	2.6
2145600	8.2	0.87	0	0	0	8	596	2.5
2149200	10.6	0.88	0	0	0	8	597	1.7
2152800	12.5	0.84	0	0	0	8	598	2.7
2156400	12.5	0.8	0	0	0	8	599	3.7
2160000	12.6	0.78	0	0	0	7	600	4.5
2163600	12.7	0.76	0	0	0	6	601	4.5
2167200	12.5	0.75	0	0	0	5	602	3.7
2170800	12.7	0.72	0	0	0	5	603	2.7
2174400	12.7	0.71	0	0	0	6	604	5.3
2178000	12.8	0.71	0	0	0	7	605	5.1
2181600	12.9	0.7	0	0	0	7	606	5.3
2185200	12.8	0.7	0	0	0	8	607	5.9
2188800	12.4	0.7	4	0	4	8	608	5.9
2192400	12.1	0.69	32	0	32	7	609	6.9
2196000	12.2	0.67	72	0	72	8	610	6.4
2199600	12.8	0.64	74	0	74	8	611	6.8
2203200	13	0.61	72	0	72	7	612	6.9
2206800	12.6	0.61	77	0	77	7	613	5.2
2210400	12.7	0.62	111	27.010384	103	6	614	6.2
2214000	12.3	0.63	99	77.595245	82	6	615	5.9
2217600	11.3	0.67	20	9.120602	19	8	616	4.5
2221200	9.3	0.76	0	0	0	8	617	4.1
2224800	6.8	0.84	0	0	0	8	618	1.9
2228400	5.7	0.88	0	0	0	8	619	2.2
2232000	1.3	0.9	0	0	0	8	620	7.9
2235600	1.2	0.91	0	0	0	8	621	6.1
2239200	1.7	0.91	0	0	0	8	622	4.7
2242800	2.5	0.88	0	0	0	7	623	4.7
2246400	3.3	0.83	0	0	0	6	624	5.1
2250000	3.2	0.79	0	0	0	5	625	4.8
2253600	2.9	0.78	0	0	0	3	626	3
2257200	2.4	0.8	0	0	0	5	627	4.4
2260800	1.6	0.83	0	0	0	4	628	4.2
2264400	1.5	0.85	0	0	0	4	629	5.1
2268000	1.5	0.86	0	0	0	5	630	3.5
2271600	1.5	0.86	0	0	0	6	631	3.8
2275200	1.8	0.83	6	0	6	6	632	4.1
2278800	1.8	0.8	106	330.9314	70	3	633	4.5
2282400	2.6	0.77	186	309.87442	118	2	634	3.7
2286000	3.1	0.74	216	221.51552	150	2	635	4.5
2289600	3.5	0.72	244	239.01973	163	3	636	5
2293200	3.6	0.69	221	205.82935	151	4	637	5.1
2296800	3.7	0.67	155	119.89759	119	6	638	3
2300400	3.6	0.65	132	219.42592	83	6	639	2.3
2304000	3	0.64	41	105.36617	29	6	640	2.1
2307600	3	0.66	0	0	0	6	641	1.1
2311200	2.8	0.68	0	0	0	8	642	1.6
2314800	3.4	0.69	0	0	0	8	643	2.6
2318400	4.6	0.67	0	0	0	8	644	2.6
2322000	3.6	0.7	0	0	0	8	645	3.8
2325600	3.1	0.78	0	0	0	8	646	4
2329200	2.5	0.84	0	0	0	7	647	1.8
2332800	4	0.83	0	0	0	8	648	2.8
2336400	5	0.81	0	0	0	8	649	3.8
2340000	5.1	0.82	0	0	0	5	650	3.2
2343600	6.9	0.82	0	0	0	5	651	3.7
2347200	7.9	0.8	0	0	0	8	652	3.4
2350800	8.7	0.79	0	0	0	8	653	3.1
2354400	8.3	0.8	0	0	0	8	654	1.9
2358000	9.1	0.81	0	0	0	8	655	1.9
2361600	9.4	0.78	15	20	13	8	656	4.9
2365200	10.1	0.77	80	151.37874	63	4	657	4.9
2368800	9.8	0.78	136	130.09708	107	6	658	4.6
2372400	10.7	0.76	184	145.81235	140	4	659	6.6
2376000	10.5	0.72	182	107.86144	145	5	660	5.5
2379600	9.6	0.74	136	37.802746	123	6	661	5.3
2383200	9.8	0.75	243	410.00284	118	2	662	4.4
2386800	10	0.72	133	232.97397	80	4	663	3.8
2390400	9.4	0.72	29	50.792324	23	7	664	4.7
2394000	8.5	0.73	0	0	0	7	665	3.1
2397600	8.3	0.74	0	0	0	6	666	3.1
2401200	8.1	0.75	0	0	0	6	667	3
2404800	8.1	0.75	0	0	0	6	668	3.1
2408400	8.3	0.74	0	0	0	6	669	3.1
2412000	7.9	0.73	0	0	0	6	670	2.9
2415600	7.2	0.74	0	0	0	6	671	2.5
2419200	6.2	0.76	0	0	0	7	672	2.1
2422800	5.2	0.79	0	0	0	7	673	1.7
2426400	4.6	0.82	0	0	0	8	674	1.5
2430000	4.6	0.84	0	0	0	8	675	1.5
2433600	4.8	0.84	0	0	0	8	676	1.3
2437200	5	0.85	0	0	0	8	677	0.9
2440800	5	0.86	0	0	0	8	678	1.5
2444400	5.1	0.87	0	0	0	7	679	1.7
2448000	4.1	0.9	2	0	2	7	680	1
2451600	4.7	0.91	31	0	31	8	681	1.4
2455200	4.9	0.91	71	0	71	7	682	1.4
2458800	5.3	0.88	129	16.363712	124	7	683	0.9
2462400	5.8	0.81	72	0	72	8	684	1.3
2466000	5.9	0.75	84	0	84	8	685	1
2469600	5.6	0.73	116	22.663471	109	5	686	2.1
2473200	5.2	0.76	110	90.4591	89	6	687	1.8
2476800	5.1	0.74	26	16.348228	24	8	688	1.7
2480400	4.7	0.72	0	0	0	7	689	2.1
2484000	3.6	0.75	0	0	0	7	690	1.8
2487600	3.3	0.78	0	0	0	6	691	1.4
2491200	2.9	0.77	0	0	0	6	692	0.6
2494800	1.1	0.8	0	0	0	4	693	0.6
2498400	0.5	0.84	0	0	0	3	694	1.2
2502000	0.6	0.85	0	0	0	3	695	0.6
2505600	-0.1	0.87	0	0	0	1	696	1.4
2509200	-0.4	0.88	0	0	0	2	697	0.7
2512800	-0.5	0.89	0	0	0	3	698	0.4
2516400	-0.4	0.88	0	0	0	3	699	0.9
2520000	-0.2	0.88	0	0	0	5	700	1.3
2523600	0.3	0.9	0	0	0	5	701	1.2
2527200	1	0.89	0	0	0	6	702	0.8
2530800	0.7	0.88	0	0	0	7	703	1
2534400	0.6	0.88	15	20	13	6	704	1
2538000	1.2	0.88	86	176.38878	65	5	705	1.3
2541600	2.2	0.89	133	104.19183	109	5	706	1.2
2545200	3.7	0.84	233	293.63382	142	5	707	0.6
2548800	5.4	0.75	334	600.7611	123	3	708	0.8
2552400	5.3	0.68	318	575.6979	115	3	709	1.5
2556000	6.2	0.65	270	548.8285	98	3	710	1.6
2559600	6	0.64	183	465.58408	73	2	711	1.2
2563200	5.3	0.65	61	228.49162	32	3	712	1
2566800	4.1	0.7	0	0	0	6	713	0.7
2570400	2.6	0.77	0	0	0	6	714	1.1
2574000	3.2	0.78	0	0	0	6	715	1.3
2577600	3.1	0.76	0	0	0	7	716	1.1
2581200	2.7	0.78	0	0	0	7	717	0.9
2584800	2.1	0.81	0	0	0	7	718	1.3
2588400	1.6	0.83	0	0	0	6	719	0.9
2592000	0.9	0.86	0	0	0	6	720	2
2595600	0.8	0.87	0	0	0	6	721	1.4
2599200	0.5	0.87	0	0	0	7	722	1.2
2602800	0.4	0.88	0	0	0	7	723	1
2606400	0.2	0.89	0	0	0	6	724	1
2610000	0.3	0.89	0	0	0	6	725	1.4
2613600	-0.1	0.89	0	0	0	6	726	1.1
2617200	0.3	0.89	0	0	0	7	727	1
2620800	0.3	0.89	13	0	13	7	728	1.1
2624400	0.8	0.9	77	65.22084	69	6	729	1.1
2628000	1.6	0.89	124	46.944855	113	7	730	1
2631600	2.9	0.86	200	102.02145	168	6	731	0.9
2635200	4.1	0.8	200	78.67718	172	7	732	1.3
2638800	3.8	0.75	169	47.63161	152	6	733	1.3
2642400	4.9	0.69	164	84.93804	137	6	734	1.3
2646000	4.3	0.66	78	29.065464	71	8	735	1.2
2649600	3.6	0.7	38	53.399662	31	5	736	2.2
2653200	2.8	0.73	0	0	0	5	737	1.8
2656800	1.9	0.76	0	0	0	3	738	1.8
2660400	1.1	0.8	0	0	0	3	739	1.7
2664000	0.8	0.82	0	0	0	4	740	1.6
2667600	1	0.83	0	0	0	6	741	1.2
2671200	0.9	0.84	0	0	0	6	742	1.6
2674800	1.2	0.85	0	0	0	6	743	0.5
2678400	1	0.89	0	0	0	7	744	1.1
2682000	0.4	0.92	0	0	0	7	745	1
2685600	-0.2	0.95	0	0	0	7	746	0.9
2689200	0	0.93	0	0	0	4	747	0.9
2692800	0.2	0.91	0	0	0	7	748	1.1
2696400	0.2	0.9	0	0	0	5	749	1.4
2700000	0.1	0.89	0	0	0	8	750	1
2703600	0.1	0.89	0	0	0	7	751	1.4
2707200	0	0.89	8	0	8	8	752	2.2
2710800	0.1	0.87	56	39.587284	51	8	753	1.9
2714400	-0.1	0.88	80	0	80	8	754	2.5
2718000	0	0.89	115	15.724714	110	7	755	3.4
2721600	0.5	0.87	160	152.82948	105	5	756	3.1
2725200	0.8	0.85	107	0	107	5	757	2.3
2728800	0.4	0.86	49	0	49	8	758	2.7
2732400	1.1	0.88	39	0	39	7	759	2.5
2736000	1.2	0.88	9	0	9	8	760	2.8
2739600	1.2	0.87	0	0	0	8	761	2.9
2743200	1.4	0.87	0	0	0	7	762	2.4
2746800	1.5	0.86	0	0	0	7	763	1.6
2750400	1.3	0.86	0	0	0	6	764	2.5
2754000	1.2	0.86	0	0	0	7	765	1.6
2757600	0.9	0.87	0	0	0	7	766	0.9
2761200	0.8	0.89	0	0	0	6	767	0.6
2764800	0.4	0.9	0	0	0	7	768	0.9
2768400	0.6	0.89	0	0	0	6	769	0.7
2772000	0.8	0.9	0	0	0	6	770	1.4
2775600	0.8	0.92	0	0	0	7	771	0.7
2779200	1	0.93	0	0	0	7	772	0.5
2782800	1	0.91	0	0	0	8	773	1
2786400	0.9	0.91	0	0	0	8	774	1.3
2790000	1	0.92	0	0	0	8	775	1.3
2793600	1.3	0.9	2	0	2	8	776	1.7
2797200	1.2	0.91	37	0	37	8	777	2
2800800	1.1	0.92	76	0	76	7	778	2.2
2804400	1.8	0.89	111	9.309543	108	8	779	2
2808000	2.1	0.84	115	0	115	8	780	2.3
2811600	1.8	0.77	111	8.197563	108	7	781	2.5
2815200	1.2	0.78	93	9.166678	90	7	782	3.2
2818800	0.9	0.85	53	0	53	7	783	2.3
2822400	0.7	0.87	26	0	26	8	784	2.4
2826000	0.6	0.88	1	0	1	8	785	2.9
2829600	0.7	0.89	0	0	0	7	786	3.4
2833200	0.6	0.89	0	0	0	8	787	2.7
2836800	0.8	0.87	0	0	0	8	788	1.9
2840400	0.7	0.87	0	0	0	8	789	1.7
2844000	0.5	0.88	0	0	0	8	790	1.5
2847600	0.5	0.88	0	0	0	8	791	0.9
2851200	0.4	0.89	0	0	0	8	792	0.9
2854800	0.3	0.9	0	0	0	8	793	0.6
2858400	0.3	0.9	0	0	0	8	794	0.8
2862000	0.5	0.9	0	0	0	8	795	0.8
2865600	0.5	0.89	0	0	0	7	796	0.7
2869200	0.5	0.9	0	0	0	8	797	0.6
2872800	0.8	0.9	0	0	0	8	798	0.8
2876400	1.1	0.9	0	0	0	8	799	1.5
2880000	1	0.9	10	0	10	8	800	1.6
2883600	0.8	0.91	62	7.46068	61	7	801	2.2
2887200	1.2	0.93	56	0	56	8	802	1.6
2890800	1.4	0.93	87	0	87	8	803	2.3
2894400	1.9	0.92	85	0	85	8	804	2.8
2898000	2.4	0.92	90	0	90	7	805	3
2901600	2.5	0.91	78	0	78	7	806	3
2905200	3	0.92	33	0	33	8	807	2.9
2908800	3.8	0.91	13	0	13	8	808	2.3
2912400	3.4	0.92	0	0	0	8	809	3.1
2916000	5.3	0.91	0	0	0	8	810	2.6
2919600	6.1	0.88	0	0	0	7	811	3.5
2923200	5.5	0.89	0	0	0	7	812	3
2926800	6.3	0.89	0	0	0	8	813	3.2
2930400	6.3	0.86	0	0	0	8	814	2.4
2934000	5.9	0.86	0	0	0	7	815	2.7
2937600	6.2	0.85	0	0	0	7	816	3.3
2941200	5.9	0.83	0	0	0	7	817	3.4
2944800	6.1	0.84	0	0	0	7	818	3.2
2948400	6.6	0.82	0	0	0	7	819	2.2
2952000	6.1	0.81	0	0	0	7	820	1.9
2955600	6.2	0.81	0	0	0	7	821	1.8
2959200	5.8	0.8	0	0	0	8	822	1.8
2962800	5.2	0.82	0	0	0	8	823	2
2966400	5.3	0.84	11	0	11	8	824	1.9
2970000	5.2	0.85	42	0	42	7	825	1.7
2973600	4.6	0.87	56	0	56	8	826	2.4
2977200	4.5	0.88	66	0	66	8	827	1.5
2980800	4.5	0.89	73	0	73	7	828	1.7
2984400	5	0.89	94	0	94	7	829	2
2988000	5.5	0.91	77	0	77	7	830	1.5
2991600	7.9	0.89	37	0	37	6	831	2.3
2995200	9.2	0.85	16	0	16	7	832	2.5
2998800	8.9	0.85	0	0	0	7	833	2.4
3002400	9	0.86	0	0	0	8	834	3.1
3006000	9.9	0.8	0	0	0	8	835	4.2
3009600	10	0.75	0	0	0	8	836	3
3013200	10.2	0.73	0	0	0	8	837	3.1
3016800	10.6	0.71	0	0	0	8	838	3.5
3020400	10.5	0.68	0	0	0	8	839	2.4
3024000	10.2	0.68	0	0	0	8	840	4.3
3027600	9.7	0.69	0	0	0	7	841	4.7
3031200	9.7	0.7	0	0	0	7	842	3.3
3034800	9.6	0.71	0	0	0	8	843	3.3
3038400	8.8	0.75	0	0	0	7	844	2.9
3042000	9.2	0.75	0	0	0	7	845	2.7
3045600	9.4	0.71	0	0	0	8	846	3
3049200	9.2	0.72	0	0	0	8	847	3.9
3052800	8.9	0.73	21	0	21	8	848	3.9
3056400	9.8	0.72	68	14.060353	66	6	849	5.4
3060000	9.9	0.7	171	97.99657	146	4	850	6.9
3063600	10	0.68	226	113.26491	188	3	851	4.7
3067200	10.1	0.69	181	31.701387	169	5	852	5.4
3070800	10.6	0.68	100	0	100	7	853	3
3074400	10.2	0.68	68	0	68	7	854	5.5
3078000	10.1	0.73	42	0	42	7	855	5.7
3081600	10	0.75	18	0	18	8	856	4.1
3085200	10.1	0.74	2	0	2	7	857	3.6
3088800	10.3	0.72	0	0	0	7	858	3.2
3092400	10.4	0.73	0	0	0	8	859	4.2
3096000	10.9	0.75	0	0	0	8	860	3.9
3099600	10.6	0.79	0	0	0	8	861	2.8
3103200	11.7	0.79	0	0	0	8	862	3.3
3106800	11.6	0.78	0	0	0	7	863	4.1
3110400	11.6	0.79	0	0	0	7	864	2.7
3114000	11.2	0.8	0	0	0	7	865	3.4
3117600	11.5	0.8	0	0	0	7	866	3.5
3121200	11	0.79	0	0	0	7	867	4.2
3124800	11.2	0.77	0	0	0	8	868	3.9
3128400	11.1	0.76	0	0	0	8	869	3.2
3132000	11.4	0.73	0	0	0	8	870	3.8
3135600	11.4	0.71	0	0	0	8	871	3.4
3139200	11.6	0.7	10	0	10	8	872	3.8
3142800	11.8	0.7	29	0	29	8	873	4
3146400	12.1	0.71	67	0	67	7	874	3.6
3150000	12.5	0.71	118	29.391365	108	7	875	4.2
3153600	13	0.7	140	65.28995	115	7	876	3.5
3157200	14.1	0.67	105	0	105	8	877	4.1
3160800	14.2	0.64	71	0	71	7	878	4.4
3164400	14.2	0.64	54	0	54	7	879	5.2
3168000	13.9	0.65	23	0	23	7	880	3.8
3171600	13.7	0.66	3	0	3	8	881	3.7
3175200	13.5	0.68	0	0	0	8	882	4
3178800	13.3	0.7	0	0	0	7	883	3.7
3182400	12.9	0.71	0	0	0	7	884	3
3186000	12.8	0.71	0	0	0	8	885	2.9
3189600	12.2	0.7	0	0	0	8	886	2.2
3193200	12.3	0.69	0	0	0	8	887	2.8
3196800	12	0.68	0	0	0	8	888	3.3
3200400	11.6	0.69	0	0	0	8	889	2.4
3204000	11	0.72	0	0	0	8	890	2.9
3207600	11	0.73	0	0	0	8	891	3.1
3211200	10.1	0.76	0	0	0	8	892	2.6
3214800	9.4	0.84	0	0	0	8	893	2.1
3218400	9.2	0.89	0	0	0	8	894	1.4
3222000	9.2	0.9	0	0	0	8	895	2
3225600	9.3	0.92	2	0	2	8	896	1.9
3229200	9.6	0.92	22	0	22	8	897	2.5
3232800	10.3	0.87	85	0	85	7	898	2.6
3236400	10.9	0.81	121	28.991272	111	7	899	3.1
3240000	11.6	0.78	127	25.782526	117	8	900	2.8
3243600	11.7	0.77	103	0	103	8	901	3.1
3247200	11.1	0.79	76	0	76	8	902	2.6
3250800	11	0.81	60	0	60	8	903	2.6
3254400	11.5	0.8	29	0	29	7	904	2.5
3258000	11.4	0.79	4	0	4	8	905	2.8
3261600	11.2	0.8	0	0	0	7	906	1.8
3265200	10.9	0.84	0	0	0	8	907	2
3268800	10.9	0.85	0	0	0	8	908	1.8
3272400	11	0.84	0	0	0	8	909	1.9
3276000	11.2	0.8	0	0	0	8	910	2
3279600	11.3	0.75	0	0	0	8	911	2.3
3283200	11	0.71	0	0	0	8	912	2.4
3286800	10.3	0.69	0	0	0	7	913	2.4
3290400	9.4	0.7	0	0	0	7	914	2
3294000	8.7	0.74	0	0	0	7	915	1.8
3297600	8.6	0.73	0	0	0	7	916	1.9
3301200	7.6	0.76	0	0	0	7	917	1.8
3304800	7.5	0.73	0	0	0	6	918	2.4
3308400	6.4	0.72	0	0	0	5	919	2.3
3312000	5.5	0.75	46	160	30	2	920	2.3
3315600	7.3	0.74	167	670.6155	63	1	921	2.5
3319200	8.1	0.7	275	728.9733	79	1	922	2.5
3322800	8.6	0.66	351	769.47186	82	1	923	2.4
3326400	9.4	0.61	388	804.5819	72	1	924	2.9
3330000	9.9	0.55	374	769.88104	70	1	925	3.1
3333600	10.1	0.5	315	682.9844	72	0	926	3.2
3337200	10.2	0.49	214	545.307	62	1	927	2.6
3340800	9.2	0.48	83	267.9575	38	1	928	1.8
3344400	7.2	0.53	3	0	3	2	929	1.3
3348000	6.1	0.59	0	0	0	1	930	1
3351600	4.9	0.64	0	0	0	0	931	1.1
3355200	4.4	0.68	0	0	0	0	932	1
3358800	3	0.7	0	0	0	0	933	0.6
3362400	2.8	0.73	0	0	0	0	934	0.9
3366000	3.1	0.72	0	0	0	0	935	0.7
3369600	2.3	0.72	0	0	0	1	936	1.2
3373200	1.3	0.74	0	0	0	0	937	0.9
3376800	1	0.78	0	0	0	0	938	1.1
3380400	0.3	0.82	0	0	0	0	939	1.4
3384000	1.8	0.8	0	0	0	0	940	1.3
3387600	1.7	0.76	0	0	0	0	941	0.9
3391200	2.1	0.74	0	0	0	0	942	1.2
3394800	1.2	0.73	0	0	0	1	943	1.1
3398400	2.5	0.73	43	110	32	3	944	1.1
3402000	3.9	0.71	161	501.097	81	3	945	1.4
3405600	5.8	0.68	269	578.212	111	3	946	1.8
3409200	7.7	0.63	340	589.0762	131	4	947	2.1
3412800	8.9	0.59	369	583.529	137	3	948	2.6
3416400	10	0.53	363	607.69415	120	4	949	2.5
3420000	10.7	0.46	308	556.9423	107	6	950	3.1
3423600	11	0.4	220	483.50427	83	5	951	2.6
3427200	10.5	0.36	79	196.57965	45	4	952	2.4
3430800	9.1	0.38	2	0	2	6	953	2.2
3434400	9	0.44	0	0	0	5	954	2.3
3438000	9	0.47	0	0	0	5	955	2.7
3441600	8.8	0.49	0	0	0	7	956	2.1
3445200	8.2	0.52	0	0	0	8	957	2
3448800	8.2	0.55	0	0	0	8	958	2
3452400	7.9	0.58	0	0	0	7	959	2.4
3456000	7.5	0.61	0	0	0	7	960	2
3459600	6.8	0.65	0	0	0	6	961	2.1
3463200	6.6	0.68	0	0	0	6	962	2.3
3466800	6.7	0.7	0	0	0	6	963	2.4
3470400	6.2	0.72	0	0	0	6	964	2.2
3474000	6.2	0.73	0	0	0	7	965	2.1
3477600	5.6	0.74	0	0	0	8	966	2.5
3481200	5.1	0.75	0	0	0	7	967	2.2
3484800	4.2	0.77	39	40	35	7	968	2.2
3488400	5.2	0.77	89	24.357746	85	8	969	1.5
3492000	5.8	0.75	215	168.98584	168	5	970	1.5
3495600	7.3	0.72	236	105.744095	198	6	971	1.7
3499200	8.6	0.69	180	22.333504	171	6	972	1.9
3502800	8.8	0.69	159	14.822072	153	7	973	2.4
3506400	9.2	0.69	201	81.9814	171	8	974	2.3
3510000	9.7	0.68	94	13.869693	90	7	975	2.4
3513600	9.1	0.68	30	0	30	7	976	2.5
3517200	8.6	0.74	0	0	0	7	977	3.1
3520800	8.3	0.8	0	0	0	8	978	2.6
3524400	9.1	0.81	0	0	0	8	979	3.6
3528000	8.9	0.82	0	0	0	8	980	2.8
3531600	10.2	0.83	0	0	0	8	981	2.2
3535200	10.3	0.84	0	0	0	8	982	3.2
3538800	11	0.84	0	0	0	8	983	3.6
3542400	11	0.83	0	0	0	8	984	3.4
3546000	11.1	0.83	0	0	0	8	985	3.4
3549600	10.9	0.84	0	0	0	8	986	3.3
3553200	10.5	0.87	0	0	0	8	987	2.7
3556800	10.8	0.89	0	0	0	8	988	1.9
3560400	10.5	0.9	0	0	0	8	989	2.7
3564000	10.6	0.89	0	0	0	8	990	2.4
3567600	10.5	0.86	0	0	0	8	991	2.1
3571200	10.2	0.88	5	0	5	7	992	1.6
3574800	10.2	0.89	21	0	21	8	993	2.3
3578400	10.1	0.88	44	0	44	8	994	2.5
3582000	10.2	0.89	57	0	57	8	995	2.8
3585600	10.6	0.87	53	0	53	8	996	3.3
3589200	10.7	0.84	56	0	56	8	997	3.1
3592800	10.2	0.85	51	0	51	8	998	2.7
3596400	10.5	0.86	42	0	42	8	999	2.8
3600000	10.1	0.88	17	0	17	8	1000	1.8
3603600	10.2	0.9	1	0	1	8	1001	2.3
3607200	10.3	0.9	0	0	0	7	1002	2
3610800	10.7	0.87	0	0	0	7	1003	2.7
3614400	10.4	0.87	0	0	0	8	1004	2
3618000	10.2	0.89	0	0	0	7	1005	2.9
3621600	9.8	0.88	0	0	0	7	1006	2
3625200	8.7	0.89	0	0	0	8	1007	1.3
3628800	8.4	0.89	0	0	0	8	1008	1.9
3632400	8.8	0.88	0	0	0	8	1009	1.3
3636000	8.8	0.86	0	0	0	8	1010	1.4
3639600	8.1	0.89	0	0	0	7	1011	2.5
3643200	7.8	0.91	0	0	0	8	1012	2.6
3646800	7.9	0.91	0	0	0	8	1013	2.8
3650400	8.3	0.9	0	0	0	8	1014	2.9
3654000	7.8	0.89	0	0	0	8	1015	3.9
3657600	7.6	0.87	19	0	19	7	1016	4.2
3661200	6.6	0.86	40	0	40	7	1017	4
3664800	6.8	0.87	59	0	59	6	1018	3.5
3668400	7.4	0.87	101	0	101	7	1019	4.1
3672000	7.6	0.87	89	0	89	7	1020	4.3
3675600	7.9	0.86	93	0	93	8	1021	4.5
3679200	7.5	0.84	196	53.139473	176	6	1022	4.7
3682800	7.6	0.85	150	77.103806	127	5	1023	5.3
3686400	7.5	0.84	80	85.4143	64	6	1024	5.3
3690000	7.4	0.83	10	0	10	6	1025	5
3693600	7.3	0.83	0	0	0	7	1026	3.8
3697200	8	0.81	0	0	0	8	1027	2.1
3700800	7.9	0.8	0	0	0	8	1028	2.5
3704400	7.3	0.83	0	0	0	8	1029	1.6
3708000	7.3	0.86	0	0	0	8	1030	1.4
3711600	7.5	0.85	0	0	0	8	1031	1.3
3715200	7.4	0.84	0	0	0	8	1032	1.4
3718800	7	0.85	0	0	0	7	1033	1.6
3722400	6.7	0.85	0	0	0	7	1034	2
3726000	6.5	0.85	0	0	0	7	1035	1.9
3729600	6	0.85	0	0	0	6	1036	1.4
3733200	5.1	0.84	0	0	0	4	1037	1.5
3736800	3.8	0.85	0	0	0	4	1038	1.3
3740400	3.4	0.86	0	0	0	3	1039	2.4
3744000	4.1	0.83	56	160	40	3	1040	2
3747600	5.7	0.79	176	459.70343	94	3	1041	2.3
3751200	7.1	0.75	268	423.06683	144	4	1042	2.6
3754800	7.6	0.72	299	285.69385	192	4	1043	3.1
3758400	8.6	0.69	277	167.41089	207	5	1044	3.6
3762000	8.6	0.67	232	97.526985	191	6	1045	3.3
3765600	8.7	0.67	211	118.06019	166	6	1046	2.9
3769200	8.7	0.66	158	148.19255	113	6	1047	3.8
3772800	8.3	0.66	75	119.71021	52	7	1048	2.8
3776400	7.9	0.68	4	0	4	7	1049	2.1
3780000	7.6	0.71	0	0	0	7	1050	1.4
3783600	7	0.73	0	0	0	7	1051	1.6
3787200	7.4	0.74	0	0	0	7	1052	1.8
3790800	7.3	0.72	0	0	0	7	1053	1.9
3794400	7	0.72	0	0	0	7	1054	1.4
3798000	6.8	0.73	0	0	0	8	1055	2.3
3801600	6.4	0.74	0	0	0	7	1056	2.4
3805200	6.1	0.76	0	0	0	7	1057	2.4
3808800	5.8	0.77	0	0	0	6	1058	2.9
3812400	5.5	0.78	0	0	0	7	1059	3.1
3816000	5.6	0.78	0	0	0	7	1060	2.5
3819600	5.4	0.78	0	0	0	6	1061	2.4
3823200	4.9	0.79	0	0	0	5	1062	2.8
3826800	5.1	0.8	2	0	2	5	1063	3
3830400	4.9	0.79	64	200	44	6	1064	3.1
3834000	5.8	0.79	175	392.66162	103	5	1065	3.7
